Area,Item / ID,Live binding / source,Implementation,Art,Remaining work / evidence
"Planned perk","Tactics (new-horizons:battlecraft.tactics)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.tactics].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Reserve (new-horizons:battlecraft.reserve)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.reserve].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Overwatch (new-horizons:battlecraft.overwatch)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.overwatch].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Pre-emptive Strike (new-horizons:battlecraft.preEmptiveStrike)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.preEmptiveStrike].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Redeployment (new-horizons:battlecraft.redeployment)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.redeployment].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Passing Lines (new-horizons:battlecraft.passingLines)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.passingLines].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Rapid Response (new-horizons:battlecraft.rapidResponse)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.rapidResponse].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Grand Tactics (new-horizons:battlecraft.grandTactics)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.grandTactics].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Battlefield Mastery (new-horizons:battlecraft.battlefieldMastery)","config/newHorizonsPerks.json skills.new-horizons:battlecraft.perks[id=new-horizons:battlecraft.battlefieldMastery].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Master Gunner (new-horizons:warMachines.masterGunner)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.masterGunner].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Precision Bombardment (new-horizons:warMachines.precisionBombardment)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.precisionBombardment].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Surgeon (new-horizons:warMachines.surgeon)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.surgeon].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Quartermaster (new-horizons:warMachines.quartermaster)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.quartermaster].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Piercing Bolts (new-horizons:warMachines.piercingBolts)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.piercingBolts].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Breachmaker (new-horizons:warMachines.breachmaker)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.breachmaker].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Battlefield Medic (new-horizons:warMachines.battlefieldMedic)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.battlefieldMedic].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Field Workshop (new-horizons:warMachines.fieldWorkshop)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.fieldWorkshop].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
"Planned perk","Fortification Engineer (new-horizons:warMachines.fortificationEngineer)","config/newHorizonsPerks.json skills.new-horizons:warMachines.perks[id=new-horizons:warMachines.fortificationEngineer].effect.status=planned; client/windows/NewHorizonsPerkIcons.h unknown-ID fallback=NH_perk_neutral","Not done","Not done","Non-live planned entry; no effect/UI or perk-specific icon binding is established. When activated, implement from the gameplay design and add role-appropriate art; the generic fallback is not artwork approval."
